%time depr_battery mo_battery depr_pv mo_pv depr_wt mo_wt
216000 8.21917808219 0.102739726027 13.0376712329 1.60273972603 12.5547945205 1.71232876712
219600 8.35616438356 0.104452054795 13.2549657534 1.62945205479 12.7640410959 1.74086757991
223200 8.49315068493 0.106164383562 13.472260274 1.65616438356 12.9732876712 1.76940639269
226800 8.6301369863 0.107876712329 13.6895547945 1.68287671233 13.1825342466 1.79794520548
230400 8.76712328767 0.109589041096 13.9068493151 1.7095890411 13.3917808219 1.82648401826
234000 8.90410958904 0.111301369863 14.1241438356 1.73630136986 13.6010273973 1.85502283105
237600 9.04109589041 0.11301369863 14.3414383562 1.76301369863 13.8102739726 1.88356164384
241200 9.17808219178 0.114726027397 14.5587328767 1.7897260274 14.0195205479 1.91210045662
244800 9.31506849315 0.116438356164 14.7760273973 1.81643835616 14.2287671233 1.94063926941
248400 9.45205479452 0.118150684932 14.9933219178 1.84315068493 14.4380136986 1.96917808219
252000 9.58904109589 0.119863013699 15.2106164384 1.8698630137 14.647260274 1.99771689498
255600 9.72602739726 0.121575342466 15.4279109589 1.89657534247 14.8565068493 2.02625570776
259200 9.86301369863 0.123287671233 15.6452054795 1.92328767123 15.0657534247 2.05479452055
262800 10 0.125 15.8625 1.95 15.275 2.08333333333
266400 10.1369863014 0.126712328767 16.0797945205 1.97671232877 15.4842465753 2.11187214612
270000 10.2739726027 0.128424657534 16.2970890411 2.00342465753 15.6934931507 2.1404109589
273600 10.4109589041 0.130136986301 16.5143835616 2.0301369863 15.902739726 2.16894977169
277200 10.5479452055 0.131849315068 16.7316780822 2.05684931507 16.1119863014 2.19748858447
280800 10.6849315068 0.133561643836 16.9489726027 2.08356164384 16.3212328767 2.22602739726
284400 10.8219178082 0.135273972603 17.1662671233 2.1102739726 16.5304794521 2.25456621005
288000 10.9589041096 0.13698630137 17.3835616438 2.13698630137 16.7397260274 2.28310502283
291600 11.095890411 0.138698630137 17.6008561644 2.16369863014 16.9489726027 2.31164383562
295200 11.2328767123 0.140410958904 17.8181506849 2.1904109589 17.1582191781 2.3401826484
298800 11.3698630137 0.142123287671 18.0354452055 2.21712328767 17.3674657534 2.36872146119
302400 11.5068493151 0.143835616438 18.252739726 2.24383561644 17.5767123288 2.39726027397
306000 11.6438356164 0.145547945205 18.4700342466 2.27054794521 17.7859589041 2.42579908676
309600 11.7808219178 0.147260273973 18.6873287671 2.29726027397 17.9952054795 2.45433789954
313200 11.9178082192 0.14897260274 18.9046232877 2.32397260274 18.2044520548 2.48287671233
316800 12.0547945205 0.150684931507 19.1219178082 2.35068493151 18.4136986301 2.51141552511
320400 12.1917808219 0.152397260274 19.3392123288 2.37739726027 18.6229452055 2.5399543379
324000 12.3287671233 0.154109589041 19.5565068493 2.40410958904 18.8321917808 2.56849315068
327600 12.4657534247 0.155821917808 19.7738013699 2.43082191781 19.0414383562 2.59703196347
331200 12.602739726 0.157534246575 19.9910958904 2.45753424658 19.2506849315 2.62557077626
334800 12.7397260274 0.159246575342 20.208390411 2.48424657534 19.4599315068 2.65410958904
338400 12.8767123288 0.16095890411 20.4256849315 2.51095890411 19.6691780822 2.68264840183
342000 13.0136986301 0.162671232877 20.6429794521 2.53767123288 19.8784246575 2.71118721461
345600 13.1506849315 0.164383561644 20.8602739726 2.56438356164 20.0876712329 2.7397260274
349200 13.2876712329 0.166095890411 21.0775684932 2.59109589041 20.2969178082 2.76826484018
352800 13.4246575342 0.167808219178 21.2948630137 2.61780821918 20.5061643836 2.79680365297
356400 13.5616438356 0.169520547945 21.5121575342 2.64452054795 20.7154109589 2.82534246575
360000 13.698630137 0.171232876712 21.7294520548 2.67123287671 20.9246575342 2.85388127854
363600 13.8356164384 0.172945205479 21.9467465753 2.69794520548 21.1339041096 2.88242009132
367200 13.9726027397 0.174657534247 22.1640410959 2.72465753425 21.3431506849 2.91095890411
370800 14.1095890411 0.176369863014 22.3813356164 2.75136986301 21.5523972603 2.93949771689
374400 14.2465753425 0.178082191781 22.598630137 2.77808219178 21.7616438356 2.96803652968
378000 14.3835616438 0.179794520548 22.8159246575 2.80479452055 21.970890411 2.99657534247
381600 14.5205479452 0.181506849315 23.0332191781 2.83150684932 22.1801369863 3.02511415525
385200 14.6575342466 0.183219178082 23.2505136986 2.85821917808 22.3893835616 3.05365296804
388800 14.7945205479 0.184931506849 23.4678082192 2.88493150685 22.598630137 3.08219178082
392400 14.9315068493 0.186643835616 23.6851027397 2.91164383562 22.8078767123 3.11073059361
396000 15.0684931507 0.188356164384 23.9023972603 2.93835616438 23.0171232877 3.13926940639
399600 15.2054794521 0.190068493151 24.1196917808 2.96506849315 23.226369863 3.16780821918
403200 15.3424657534 0.191780821918 24.3369863014 2.99178082192 23.4356164384 3.19634703196
406800 15.4794520548 0.193493150685 24.5542808219 3.01849315068 23.6448630137 3.22488584475
410400 15.6164383562 0.195205479452 24.7715753425 3.04520547945 23.854109589 3.25342465753
414000 15.7534246575 0.196917808219 24.988869863 3.07191780822 24.0633561644 3.28196347032
417600 15.8904109589 0.198630136986 25.2061643836 3.09863013699 24.2726027397 3.31050228311
421200 16.0273972603 0.200342465753 25.4234589041 3.12534246575 24.4818493151 3.33904109589
424800 16.1643835616 0.202054794521 25.6407534247 3.15205479452 24.6910958904 3.36757990868
428400 16.301369863 0.203767123288 25.8580479452 3.17876712329 24.9003424658 3.39611872146
432000 16.4383561644 0.205479452055 26.0753424658 3.20547945205 25.1095890411 3.42465753425
435600 16.5753424658 0.207191780822 26.2926369863 3.23219178082 25.3188356164 3.45319634703
439200 16.7123287671 0.208904109589 26.5099315068 3.25890410959 25.5280821918 3.48173515982
442800 16.8493150685 0.210616438356 26.7272260274 3.28561643836 25.7373287671 3.5102739726
446400 16.9863013699 0.212328767123 26.9445205479 3.31232876712 25.9465753425 3.53881278539
450000 17.1232876712 0.21404109589 27.1618150685 3.33904109589 26.1558219178 3.56735159817
453600 17.2602739726 0.215753424658 27.379109589 3.36575342466 26.3650684932 3.59589041096
457200 17.397260274 0.217465753425 27.5964041096 3.39246575342 26.5743150685 3.62442922374
460800 17.5342465753 0.219178082192 27.8136986301 3.41917808219 26.7835616438 3.65296803653
464400 17.6712328767 0.220890410959 28.0309931507 3.44589041096 26.9928082192 3.68150684932
468000 17.8082191781 0.222602739726 28.2482876712 3.47260273973 27.2020547945 3.7100456621
471600 17.9452054795 0.224315068493 28.4655821918 3.49931506849 27.4113013699 3.73858447489
475200 18.0821917808 0.22602739726 28.6828767123 3.52602739726 27.6205479452 3.76712328767
478800 18.2191780822 0.227739726027 28.9001712329 3.55273972603 27.8297945205 3.79566210046
482400 18.3561643836 0.229452054795 29.1174657534 3.57945205479 28.0390410959 3.82420091324
486000 18.4931506849 0.231164383562 29.334760274 3.60616438356 28.2482876712 3.85273972603
489600 18.6301369863 0.232876712329 29.5520547945 3.63287671233 28.4575342466 3.88127853881
493200 18.7671232877 0.234589041096 29.7693493151 3.6595890411 28.6667808219 3.9098173516
496800 18.904109589 0.236301369863 29.9866438356 3.68630136986 28.8760273973 3.93835616438
500400 19.0410958904 0.23801369863 30.2039383562 3.71301369863 29.0852739726 3.96689497717
504000 19.1780821918 0.239726027397 30.4212328767 3.7397260274 29.2945205479 3.99543378995
507600 19.3150684932 0.241438356164 30.6385273973 3.76643835616 29.5037671233 4.02397260274
511200 19.4520547945 0.243150684932 30.8558219178 3.79315068493 29.7130136986 4.05251141553
514800 19.5890410959 0.244863013699 31.0731164384 3.8198630137 29.922260274 4.08105022831
518400 19.7260273973 0.246575342466 31.2904109589 3.84657534247 30.1315068493 4.1095890411
522000 19.8630136986 0.248287671233 31.5077054795 3.87328767123 30.3407534247 4.13812785388
525600 20 0.25 31.725 3.9 30.55 4.16666666667
529200 20.1369863014 0.251712328767 31.9422945205 3.92671232877 30.7592465753 4.19520547945
532800 20.2739726027 0.253424657534 32.1595890411 3.95342465753 30.9684931507 4.22374429224
536400 20.4109589041 0.255136986301 32.3768835616 3.9801369863 31.177739726 4.25228310502
540000 20.5479452055 0.256849315068 32.5941780822 4.00684931507 31.3869863014 4.28082191781
543600 20.6849315068 0.258561643836 32.8114726027 4.03356164384 31.5962328767 4.30936073059
547200 20.8219178082 0.260273972603 33.0287671233 4.0602739726 31.8054794521 4.33789954338
550800 20.9589041096 0.26198630137 33.2460616438 4.08698630137 32.0147260274 4.36643835616
554400 21.095890411 0.263698630137 33.4633561644 4.11369863014 32.2239726027 4.39497716895
558000 21.2328767123 0.265410958904 33.6806506849 4.1404109589 32.4332191781 4.42351598174
561600 21.3698630137 0.267123287671 33.8979452055 4.16712328767 32.6424657534 4.45205479452
565200 21.5068493151 0.268835616438 34.115239726 4.19383561644 32.8517123288 4.48059360731
568800 21.6438356164 0.270547945205 34.3325342466 4.22054794521 33.0609589041 4.50913242009
572400 21.7808219178 0.272260273973 34.5498287671 4.24726027397 33.2702054795 4.53767123288
576000 21.9178082192 0.27397260274 34.7671232877 4.27397260274 33.4794520548 4.56621004566
579600 22.0547945205 0.275684931507 34.9844178082 4.30068493151 33.6886986301 4.59474885845
583200 22.1917808219 0.277397260274 35.2017123288 4.32739726027 33.8979452055 4.62328767123
586800 22.3287671233 0.279109589041 35.4190068493 4.35410958904 34.1071917808 4.65182648402
590400 22.4657534247 0.280821917808 35.6363013699 4.38082191781 34.3164383562 4.6803652968
594000 22.602739726 0.282534246575 35.8535958904 4.40753424658 34.5256849315 4.70890410959
597600 22.7397260274 0.284246575342 36.070890411 4.43424657534 34.7349315068 4.73744292237
601200 22.8767123288 0.28595890411 36.2881849315 4.46095890411 34.9441780822 4.76598173516
604800 23.0136986301 0.287671232877 36.5054794521 4.48767123288 35.1534246575 4.79452054795
608400 23.1506849315 0.289383561644 36.7227739726 4.51438356164 35.3626712329 4.82305936073
612000 23.2876712329 0.291095890411 36.9400684932 4.54109589041 35.5719178082 4.85159817352
615600 23.4246575342 0.292808219178 37.1573630137 4.56780821918 35.7811643836 4.8801369863
619200 23.5616438356 0.294520547945 37.3746575342 4.59452054795 35.9904109589 4.90867579909
622800 23.698630137 0.296232876712 37.5919520548 4.62123287671 36.1996575342 4.93721461187
626400 23.8356164384 0.297945205479 37.8092465753 4.64794520548 36.4089041096 4.96575342466
630000 23.9726027397 0.299657534247 38.0265410959 4.67465753425 36.6181506849 4.99429223744
633600 24.1095890411 0.301369863014 38.2438356164 4.70136986301 36.8273972603 5.02283105023
637200 24.2465753425 0.303082191781 38.461130137 4.72808219178 37.0366438356 5.05136986301
640800 24.3835616438 0.304794520548 38.6784246575 4.75479452055 37.245890411 5.0799086758
644400 24.5205479452 0.306506849315 38.8957191781 4.78150684932 37.4551369863 5.10844748858
648000 24.6575342466 0.308219178082 39.1130136986 4.80821917808 37.6643835616 5.13698630137
651600 24.7945205479 0.309931506849 39.3303082192 4.83493150685 37.873630137 5.16552511416
655200 24.9315068493 0.311643835616 39.5476027397 4.86164383562 38.0828767123 5.19406392694
658800 25.0684931507 0.313356164384 39.7648972603 4.88835616438 38.2921232877 5.22260273973
662400 25.2054794521 0.315068493151 39.9821917808 4.91506849315 38.501369863 5.25114155251
666000 25.3424657534 0.316780821918 40.1994863014 4.94178082192 38.7106164384 5.2796803653
669600 25.4794520548 0.318493150685 40.4167808219 4.96849315068 38.9198630137 5.30821917808
673200 25.6164383562 0.320205479452 40.6340753425 4.99520547945 39.129109589 5.33675799087
676800 25.7534246575 0.321917808219 40.851369863 5.02191780822 39.3383561644 5.36529680365
680400 25.8904109589 0.323630136986 41.0686643836 5.04863013699 39.5476027397 5.39383561644
684000 26.0273972603 0.325342465753 41.2859589041 5.07534246575 39.7568493151 5.42237442922
687600 26.1643835616 0.327054794521 41.5032534247 5.10205479452 39.9660958904 5.45091324201
691200 26.301369863 0.328767123288 41.7205479452 5.12876712329 40.1753424658 5.47945205479
694800 26.4383561644 0.330479452055 41.9378424658 5.15547945205 40.3845890411 5.50799086758
698400 26.5753424658 0.332191780822 42.1551369863 5.18219178082 40.5938356164 5.53652968037
702000 26.7123287671 0.333904109589 42.3724315068 5.20890410959 40.8030821918 5.56506849315
705600 26.8493150685 0.335616438356 42.5897260274 5.23561643836 41.0123287671 5.59360730594
709200 26.9863013699 0.337328767123 42.8070205479 5.26232876712 41.2215753425 5.62214611872
712800 27.1232876712 0.33904109589 43.0243150685 5.28904109589 41.4308219178 5.65068493151
716400 27.2602739726 0.340753424658 43.241609589 5.31575342466 41.6400684932 5.67922374429
720000 27.397260274 0.342465753425 43.4589041096 5.34246575342 41.8493150685 5.70776255708
723600 27.5342465753 0.344178082192 43.6761986301 5.36917808219 42.0585616438 5.73630136986
727200 27.6712328767 0.345890410959 43.8934931507 5.39589041096 42.2678082192 5.76484018265
730800 27.8082191781 0.347602739726 44.1107876712 5.42260273973 42.4770547945 5.79337899543
734400 27.9452054795 0.349315068493 44.3280821918 5.44931506849 42.6863013699 5.82191780822
738000 28.0821917808 0.35102739726 44.5453767123 5.47602739726 42.8955479452 5.850456621
741600 28.2191780822 0.352739726027 44.7626712329 5.50273972603 43.1047945205 5.87899543379
745200 28.3561643836 0.354452054795 44.9799657534 5.52945205479 43.3140410959 5.90753424658
748800 28.4931506849 0.356164383562 45.197260274 5.55616438356 43.5232876712 5.93607305936
752400 28.6301369863 0.357876712329 45.4145547945 5.58287671233 43.7325342466 5.96461187215
756000 28.7671232877 0.359589041096 45.6318493151 5.6095890411 43.9417808219 5.99315068493
759600 28.904109589 0.361301369863 45.8491438356 5.63630136986 44.1510273973 6.02168949772
763200 29.0410958904 0.36301369863 46.0664383562 5.66301369863 44.3602739726 6.0502283105
766800 29.1780821918 0.364726027397 46.2837328767 5.6897260274 44.5695205479 6.07876712329
770400 29.3150684932 0.366438356164 46.5010273973 5.71643835616 44.7787671233 6.10730593607
774000 29.4520547945 0.368150684932 46.7183219178 5.74315068493 44.9880136986 6.13584474886
777600 29.5890410959 0.369863013699 46.9356164384 5.7698630137 45.197260274 6.16438356164
781200 29.7260273973 0.371575342466 47.1529109589 5.79657534247 45.4065068493 6.19292237443
784800 29.8630136986 0.373287671233 47.3702054795 5.82328767123 45.6157534247 6.22146118721
788400 30 0.375 47.5875 5.85 45.825 6.25
792000 30.1369863014 0.376712328767 47.8047945205 5.87671232877 46.0342465753 6.27853881279
795600 30.2739726027 0.378424657534 48.0220890411 5.90342465753 46.2434931507 6.30707762557
799200 30.4109589041 0.380136986301 48.2393835616 5.9301369863 46.452739726 6.33561643836
802800 30.5479452055 0.381849315068 48.4566780822 5.95684931507 46.6619863014 6.36415525114
806400 30.6849315068 0.383561643836 48.6739726027 5.98356164384 46.8712328767 6.39269406393
810000 30.8219178082 0.385273972603 48.8912671233 6.0102739726 47.0804794521 6.42123287671
813600 30.9589041096 0.38698630137 49.1085616438 6.03698630137 47.2897260274 6.4497716895
817200 31.095890411 0.388698630137 49.3258561644 6.06369863014 47.4989726027 6.47831050228
820800 31.2328767123 0.390410958904 49.5431506849 6.0904109589 47.7082191781 6.50684931507
824400 31.3698630137 0.392123287671 49.7604452055 6.11712328767 47.9174657534 6.53538812785
828000 31.5068493151 0.393835616438 49.977739726 6.14383561644 48.1267123288 6.56392694064
831600 31.6438356164 0.395547945205 50.1950342466 6.17054794521 48.3359589041 6.59246575342
835200 31.7808219178 0.397260273973 50.4123287671 6.19726027397 48.5452054795 6.62100456621
838800 31.9178082192 0.39897260274 50.6296232877 6.22397260274 48.7544520548 6.649543379
842400 32.0547945205 0.400684931507 50.8469178082 6.25068493151 48.9636986301 6.67808219178
846000 32.1917808219 0.402397260274 51.0642123288 6.27739726027 49.1729452055 6.70662100457
849600 32.3287671233 0.404109589041 51.2815068493 6.30410958904 49.3821917808 6.73515981735
853200 32.4657534247 0.405821917808 51.4988013699 6.33082191781 49.5914383562 6.76369863014
856800 32.602739726 0.407534246575 51.7160958904 6.35753424658 49.8006849315 6.79223744292
860400 32.7397260274 0.409246575342 51.933390411 6.38424657534 50.0099315068 6.82077625571
864000 32.8767123288 0.41095890411 52.1506849315 6.41095890411 50.2191780822 6.84931506849
867600 33.0136986301 0.412671232877 52.3679794521 6.43767123288 50.4284246575 6.87785388128
871200 33.1506849315 0.414383561644 52.5852739726 6.46438356164 50.6376712329 6.90639269406
874800 33.2876712329 0.416095890411 52.8025684932 6.49109589041 50.8469178082 6.93493150685
878400 33.4246575342 0.417808219178 53.0198630137 6.51780821918 51.0561643836 6.96347031963
882000 33.5616438356 0.419520547945 53.2371575342 6.54452054795 51.2654109589 6.99200913242
885600 33.698630137 0.421232876712 53.4544520548 6.57123287671 51.4746575342 7.02054794521
889200 33.8356164384 0.422945205479 53.6717465753 6.59794520548 51.6839041096 7.04908675799
892800 33.9726027397 0.424657534247 53.8890410959 6.62465753425 51.8931506849 7.07762557078
896400 34.1095890411 0.426369863014 54.1063356164 6.65136986301 52.1023972603 7.10616438356
900000 34.2465753425 0.428082191781 54.323630137 6.67808219178 52.3116438356 7.13470319635
903600 34.3835616438 0.429794520548 54.5409246575 6.70479452055 52.520890411 7.16324200913
907200 34.5205479452 0.431506849315 54.7582191781 6.73150684932 52.7301369863 7.19178082192
910800 34.6575342466 0.433219178082 54.9755136986 6.75821917808 52.9393835616 7.2203196347
914400 34.7945205479 0.434931506849 55.1928082192 6.78493150685 53.148630137 7.24885844749
918000 34.9315068493 0.436643835616 55.4101027397 6.81164383562 53.3578767123 7.27739726027
921600 35.0684931507 0.438356164384 55.6273972603 6.83835616438 53.5671232877 7.30593607306
925200 35.2054794521 0.440068493151 55.8446917808 6.86506849315 53.776369863 7.33447488584
928800 35.3424657534 0.441780821918 56.0619863014 6.89178082192 53.9856164384 7.36301369863
932400 35.4794520548 0.443493150685 56.2792808219 6.91849315068 54.1948630137 7.39155251142
936000 35.6164383562 0.445205479452 56.4965753425 6.94520547945 54.404109589 7.4200913242
939600 35.7534246575 0.446917808219 56.713869863 6.97191780822 54.6133561644 7.44863013699
943200 35.8904109589 0.448630136986 56.9311643836 6.99863013699 54.8226027397 7.47716894977
946800 36.0273972603 0.450342465753 57.1484589041 7.02534246575 55.0318493151 7.50570776256
950400 36.1643835616 0.452054794521 57.3657534247 7.05205479452 55.2410958904 7.53424657534
954000 36.301369863 0.453767123288 57.5830479452 7.07876712329 55.4503424658 7.56278538813
957600 36.4383561644 0.455479452055 57.8003424658 7.10547945205 55.6595890411 7.59132420091
961200 36.5753424658 0.457191780822 58.0176369863 7.13219178082 55.8688356164 7.6198630137
964800 36.7123287671 0.458904109589 58.2349315068 7.15890410959 56.0780821918 7.64840182648
968400 36.8493150685 0.460616438356 58.4522260274 7.18561643836 56.2873287671 7.67694063927
972000 36.9863013699 0.462328767123 58.6695205479 7.21232876712 56.4965753425 7.70547945205
975600 37.1232876712 0.46404109589 58.8868150685 7.23904109589 56.7058219178 7.73401826484
979200 37.2602739726 0.465753424658 59.104109589 7.26575342466 56.9150684932 7.76255707763
982800 37.397260274 0.467465753425 59.3214041096 7.29246575342 57.1243150685 7.79109589041
986400 37.5342465753 0.469178082192 59.5386986301 7.31917808219 57.3335616438 7.8196347032
990000 37.6712328767 0.470890410959 59.7559931507 7.34589041096 57.5428082192 7.84817351598
993600 37.8082191781 0.472602739726 59.9732876712 7.37260273973 57.7520547945 7.87671232877
997200 37.9452054795 0.474315068493 60.1905821918 7.39931506849 57.9613013699 7.90525114155
1000800 38.0821917808 0.47602739726 60.4078767123 7.42602739726 58.1705479452 7.93378995434
1004400 38.2191780822 0.477739726027 60.6251712329 7.45273972603 58.3797945205 7.96232876712
1008000 38.3561643836 0.479452054795 60.8424657534 7.47945205479 58.5890410959 7.99086757991
1011600 38.4931506849 0.481164383562 61.059760274 7.50616438356 58.7982876712 8.01940639269
1015200 38.6301369863 0.482876712329 61.2770547945 7.53287671233 59.0075342466 8.04794520548
1018800 38.7671232877 0.484589041096 61.4943493151 7.5595890411 59.2167808219 8.07648401826
1022400 38.904109589 0.486301369863 61.7116438356 7.58630136986 59.4260273973 8.10502283105
1026000 39.0410958904 0.48801369863 61.9289383562 7.61301369863 59.6352739726 8.13356164384
1029600 39.1780821918 0.489726027397 62.1462328767 7.6397260274 59.8445205479 8.16210045662
1033200 39.3150684932 0.491438356164 62.3635273973 7.66643835616 60.0537671233 8.19063926941
1036800 39.4520547945 0.493150684932 62.5808219178 7.69315068493 60.2630136986 8.21917808219
1040400 39.5890410959 0.494863013699 62.7981164384 7.7198630137 60.472260274 8.24771689498
1044000 39.7260273973 0.496575342466 63.0154109589 7.74657534247 60.6815068493 8.27625570776
1047600 39.8630136986 0.498287671233 63.2327054795 7.77328767123 60.8907534247 8.30479452055
1051200 40 0.5 63.45 7.8 61.1 8.33333333333
1054800 40.1369863014 0.501712328767 63.6672945205 7.82671232877 61.3092465753 8.36187214612
1058400 40.2739726027 0.503424657534 63.8845890411 7.85342465753 61.5184931507 8.3904109589
1062000 40.4109589041 0.505136986301 64.1018835616 7.8801369863 61.727739726 8.41894977169
1065600 40.5479452055 0.506849315068 64.3191780822 7.90684931507 61.9369863014 8.44748858447
1069200 40.6849315068 0.508561643836 64.5364726027 7.93356164384 62.1462328767 8.47602739726
1072800 40.8219178082 0.510273972603 64.7537671233 7.9602739726 62.3554794521 8.50456621005
1076400 40.9589041096 0.51198630137 64.9710616438 7.98698630137 62.5647260274 8.53310502283
1080000 41.095890411 0.513698630137 65.1883561644 8.01369863014 62.7739726027 8.56164383562
1083600 41.2328767123 0.515410958904 65.4056506849 8.0404109589 62.9832191781 8.5901826484
1087200 41.3698630137 0.517123287671 65.6229452055 8.06712328767 63.1924657534 8.61872146119
1090800 41.5068493151 0.518835616438 65.840239726 8.09383561644 63.4017123288 8.64726027397
1094400 41.6438356164 0.520547945205 66.0575342466 8.12054794521 63.6109589041 8.67579908676
1098000 41.7808219178 0.522260273973 66.2748287671 8.14726027397 63.8202054795 8.70433789954
1101600 41.9178082192 0.52397260274 66.4921232877 8.17397260274 64.0294520548 8.73287671233
1105200 42.0547945205 0.525684931507 66.7094178082 8.20068493151 64.2386986301 8.76141552511
1108800 42.1917808219 0.527397260274 66.9267123288 8.22739726027 64.4479452055 8.7899543379
1112400 42.3287671233 0.529109589041 67.1440068493 8.25410958904 64.6571917808 8.81849315068
1116000 42.4657534247 0.530821917808 67.3613013699 8.28082191781 64.8664383562 8.84703196347
